match,league,date,market,selection,model_prob,bookmaker_odds,implied_prob,edge,kelly_stake,confidence,timestamp
Реал Мадрид vs Хетафе,Ла Лига,2026-03-02,23:00,Обе забьют,Нет,0.5714,2.13,0.4695,0.1019,36.03,✅ СРЕДНЯЯ,2026-03-02T08:04:17
Удинезе vs Фиорентина,Серия А,2026-03-02,22:45,Обе забьют,Да,0.64,1.73,0.578,0.0619,27.52,✅ СРЕДНЯЯ,2026-03-02T08:09:34
Реал Мадрид vs Хетафе,Ла Лига,2026-03-02,23:00,Тотал,Больше 2.5,0.6561,2.04,0.5076,0.1485,50.0,✅ СРЕДНЯЯ,2026-03-02T08:13:34
Реал Мадрид vs Хетафе,Ла Лига,2026-03-02,23:00,Обе забьют,Нет,0.5775,2.13,0.4695,0.108,38.18,✅ СРЕДНЯЯ,2026-03-02T08:13:34
Удинезе vs Фиорентина,Серия А,2026-03-02,22:45,Обе забьют,Да,0.64,1.73,0.578,0.0619,27.52,✅ СРЕДНЯЯ,2026-03-02T08:18:43
Жил Висенте vs Бенфика,Примейра-лига,2026-03-02,23:15,Тотал,Больше 2.5,0.6413,2.06,0.4926,0.1487,50.0,✅ СРЕДНЯЯ,2026-03-02T08:21:22
Жил Висенте vs Бенфика,Примейра-лига,2026-03-02,23:15,Обе забьют,Да,0.6548,1.67,0.5988,0.056,26.19,✅ СРЕДНЯЯ,2026-03-02T08:21:22
Реал Мадрид vs Хетафе,Ла Лига,2026-03-02,23:00,Обе забьют,Нет,0.5489,2.09,0.4785,0.104,25.34,📌 НИЗКАЯ,2026-03-02T12:18:30
Реал Мадрид vs Хетафе,Ла Лига,2026-03-02,23:00,Тотал,Больше 2.5,0.5813,2.04,0.5051,0.0916,33.52,📌 НИЗКАЯ,2026-03-02T12:18:30
Жил Висенте vs Бенфика,Примейра-лига,2026-03-02,23:15,Тотал,Больше 2.5,0.5928,1.98,0.5102,0.0967,33.25,📌 НИЗКАЯ,2026-03-02T12:26:15
Брайтон vs Арсенал,Премьер-лига,2026-03-04,22:30,Тотал,Больше 2.5,0.6229,2.01,0.5,0.1384,46.79,✅ СРЕДНЯЯ,2026-03-02T18:53:46
Реал Мадрид vs Хетафе,Ла Лига,2026-03-02,23:00,Обе забьют,Нет,0.5436,2.09,0.4785,0.0987,23.43,📌 НИЗКАЯ,2026-03-02T18:59:19
Брайтон vs Арсенал,Премьер-лига,2026-03-04,22:30,Тотал,Больше 2.5,0.6234,2.01,0.5,0.1376,46.98,✅ СРЕДНЯЯ,2026-03-02T23:35:28
Реал Мадрид vs Хетафе,Ла Лига,2026-03-02,23:00,Обе забьют,Нет,0.5436,2.09,0.4785,0.0987,23.43,📌 НИЗКАЯ,2026-03-02T23:43:49
Wolves vs Ливерпуль,Премьер-лига,2026-03-03,23:15,Тотал,Больше 2.5,0.5613,5.5,0.1818,0.2593,50.0,📌 НИЗКАЯ,2026-03-03T09:33:50
Dundee Utd vs ST Mirren,Шотл. Премьершип,2026-03-03,22:45,Тотал,Больше 1.5,0.711,2.75,0.3636,0.151,50.0,🔥 ВЫСОКАЯ,2026-03-03T09:38:40
Dundee Utd vs ST Mirren,Шотл. Премьершип,2026-03-03,22:45,Евр.Гандикап,Хозяева +1,0.6537,1.73,0.578,0.1161,33.61,✅ СРЕДНЯЯ,2026-03-03T09:38:40
Dundee Utd vs ST Mirren,Шотл. Премьершип,2026-03-03,22:45,Двойной шанс,12 (не ничья),0.6699,1.62,0.6173,0.0958,25.78,✅ СРЕДНЯЯ,2026-03-03T09:38:40
Борнмут vs Брентфорд,Премьер-лига,2026-03-03,22:30,Двойной шанс,12 (не ничья),0.7048,1.53,0.6536,0.0969,27.71,✅ СРЕДНЯЯ,60.5,2026-03-03T12:53:58
Борнмут vs Брентфорд,Премьер-лига,2026-03-03,22:30,Двойной шанс,1X (хозяева или ничья),0.7273,1.44,0.6944,0.0814,20.13,✅ СРЕДНЯЯ,57.6,2026-03-03T12:53:58
Борнмут vs Брентфорд,Премьер-лига,2026-03-03,22:30,Тотал,Больше 2.5,0.5121,5.5,0.1818,0.2172,50.0,📌 НИЗКАЯ,43.0,2026-03-03T12:53:58
Борнмут vs Брентфорд,Премьер-лига,2026-03-03,22:30,Тотал 1Т,Больше 0.5,0.7487,1.3,0.7692,0.0333,0.0,📌 НИЗКАЯ,36.9,2026-03-03T12:53:58
Эвертон vs Бёрнли,Премьер-лига,2026-03-03,22:30,Тотал 1Т,Меньше 1.5,0.7925,1.42,0.7042,0.1376,50.0,🔥 ВЫСОКАЯ,77.0,2026-03-03T12:58:50
Эвертон vs Бёрнли,Премьер-лига,2026-03-03,22:30,Обе забьют,Нет,0.6821,1.8,0.5556,0.1654,50.0,✅ СРЕДНЯЯ,64.6,2026-03-03T12:58:50
Эвертон vs Бёрнли,Премьер-лига,2026-03-03,22:30,Евр.Гандикап,Гости -2,0.5984,8.0,0.125,0.4821,50.0,✅ СРЕДНЯЯ,57.9,2026-03-03T12:58:50
Эвертон vs Бёрнли,Премьер-лига,2026-03-03,22:30,Двойной шанс,X2 (гости или ничья),0.5313,2.3,0.4348,0.127,32.03,📌 НИЗКАЯ,44.5,2026-03-03T12:58:50
Эвертон vs Бёрнли,Премьер-лига,2026-03-03,22:30,Тотал,Меньше 3.5,0.9395,2.1,0.4762,0.0304,50.0,📌 НИЗКАЯ,36.1,2026-03-03T12:58:50
Лидс vs Сандерленд,Премьер-лига,2026-03-03,22:30,Тотал 1Т,Меньше 1.5,0.8325,1.35,0.7407,0.1436,50.0,🔥 ВЫСОКАЯ,77.0,2026-03-03T13:03:43
Лидс vs Сандерленд,Премьер-лига,2026-03-03,22:30,Обе забьют,Нет,0.7211,1.8,0.5556,0.2044,50.0,🔥 ВЫСОКАЯ,74.7,2026-03-03T13:03:43
Лидс vs Сандерленд,Премьер-лига,2026-03-03,22:30,Евр.Гандикап,Гости -2,0.6328,8.0,0.125,0.5165,50.0,✅ СРЕДНЯЯ,60.6,2026-03-03T13:03:43
Лидс vs Сандерленд,Премьер-лига,2026-03-03,22:30,Двойной шанс,X2 (гости или ничья),0.6173,1.83,0.5464,0.1091,29.28,✅ СРЕДНЯЯ,57.1,2026-03-03T13:03:43
Лидс vs Сандерленд,Премьер-лига,2026-03-03,22:30,Тотал 1Т,Меньше 0.5,0.5247,2.68,0.3731,0.1777,45.34,📌 НИЗКАЯ,44.0,2026-03-03T13:03:43
Лидс vs Сандерленд,Премьер-лига,2026-03-03,22:30,Тотал,Меньше 3.5,0.9591,2.2,0.4545,0.0371,50.0,📌 НИЗКАЯ,38.1,2026-03-03T13:03:43
Вулверхэмптон vs Ливерпуль,Премьер-лига,2026-03-03,23:15,Двойной шанс,12 (не ничья),0.7247,1.5,0.6667,0.1047,32.65,✅ СРЕДНЯЯ,64.4,2026-03-03T13:08:29
Вулверхэмптон vs Ливерпуль,Премьер-лига,2026-03-03,23:15,Евр.Гандикап,Гости -1,0.5615,7.5,0.1333,0.4375,50.0,📌 НИЗКАЯ,46.9,2026-03-03T13:08:29
Вулверхэмптон vs Ливерпуль,Премьер-лига,2026-03-03,23:15,Тотал,Больше 2.5,0.5565,5.5,0.1818,0.2545,50.0,📌 НИЗКАЯ,46.5,2026-03-03T13:08:29
Вулверхэмптон vs Ливерпуль,Премьер-лига,2026-03-03,23:15,Обе забьют,Да,0.5142,4.0,0.25,0.2817,50.0,📌 НИЗКАЯ,43.1,2026-03-03T13:08:29
Вулверхэмптон vs Ливерпуль,Премьер-лига,2026-03-03,23:15,Тотал 1Т,Больше 0.5,0.7751,1.27,0.7874,0.0428,0.0,📌 НИЗКАЯ,39.8,2026-03-03T13:08:29
Данди Юнайтед vs Сент-Мирен,Шотл. Премьершип,2026-03-03,22:45,Тотал,Больше 1.5,0.7236,2.75,0.3636,0.1636,50.0,🔥 ВЫСОКАЯ,74.9,2026-03-03T13:12:18
Данди Юнайтед vs Сент-Мирен,Шотл. Премьершип,2026-03-03,22:45,Евр.Гандикап,Хозяева +1,0.6634,1.73,0.578,0.1258,37.91,✅ СРЕДНЯЯ,63.1,2026-03-03T13:12:18
Данди Юнайтед vs Сент-Мирен,Шотл. Премьершип,2026-03-03,22:45,Двойной шанс,12 (не ничья),0.6779,1.62,0.6173,0.1038,29.69,✅ СРЕДНЯЯ,60.4,2026-03-03T13:12:18
Данди Юнайтед vs Сент-Мирен,Шотл. Премьершип,2026-03-03,22:45,Евр.Гандикап,Гости -2,0.5128,11.0,0.0909,0.4283,50.0,📌 НИЗКАЯ,43.0,2026-03-03T13:12:18
Данди Юнайтед vs Сент-Мирен,Шотл. Премьершип,2026-03-03,22:45,Тотал 1Т,Больше 0.5,0.7121,1.4,0.7143,0.0478,0.0,📌 НИЗКАЯ,38.3,2026-03-03T13:12:18
Данди Юнайтед vs Сент-Мирен,Шотл. Премьершип,2026-03-03,22:45,Двойной шанс,1X (хозяева или ничья),0.7077,1.4,0.7143,0.0434,0.0,📌 НИЗКАЯ,36.6,2026-03-03T13:12:18
Ипсвич vs Халл,Чемпионшип,2026-03-03,22:45,📊 xG прогноз,Больше 1.5 (45%)  |  xG 0.8:0.7,0.4505,0.0,0.4505,0.0,0.0,📊 ИНФО,0.0,2026-03-03T13:15:04
Борнмут vs Брентфорд,Премьер-лига,2026-03-03,22:30,Двойной шанс,12 (не ничья),0.7048,1.53,0.6536,0.0969,27.71,✅ СРЕДНЯЯ,60.5,2026-03-03T17:56:08
Борнмут vs Брентфорд,Премьер-лига,2026-03-03,22:30,Двойной шанс,1X (хозяева или ничья),0.7273,1.44,0.6944,0.0814,20.13,✅ СРЕДНЯЯ,57.6,2026-03-03T17:56:08
Борнмут vs Брентфорд,Премьер-лига,2026-03-03,22:30,Тотал,Больше 2.5,0.5121,5.5,0.1818,0.2172,50.0,📌 НИЗКАЯ,43.0,2026-03-03T17:56:08
Борнмут vs Брентфорд,Премьер-лига (Англия),2026-03-03,22:30,📊 xG прогноз,Больше 1.5 (84%)  |  xG 2.3:0.9,0.842,0.0,0.842,0.0,0.0,📊 ИНФО,0.0,2026-03-03T22:25:47
Эвертон vs Бёрнли,Премьер-лига (Англия),2026-03-03,22:30,📊 xG прогноз,Больше 1.5 (84%)  |  xG 2.3:0.9,0.842,0.0,0.842,0.0,0.0,📊 ИНФО,0.0,2026-03-03T22:28:06
Лидс vs Сандерленд,Премьер-лига (Англия),2026-03-03,22:30,📊 xG прогноз,Больше 1.5 (84%)  |  xG 2.3:0.9,0.842,0.0,0.842,0.0,0.0,📊 ИНФО,0.0,2026-03-03T22:30:24
Вулверхэмптон vs Ливерпуль,Премьер-лига (Англия),2026-03-03,23:15,📊 xG прогноз,Больше 1.5 (84%)  |  xG 2.3:0.9,0.8374,0.0,0.8374,0.0,0.0,📊 ИНФО,0.0,2026-03-03T22:32:42
Port Vale vs Бристоль,Кубок Англии (FA Cup),2026-03-03,22:45,📊 xG прогноз,Больше 1.5 (83%)  |  xG 2.1:1.0,0.827,0.0,0.827,0.0,0.0,📊 ИНФО,0.0,2026-03-03T22:35:01
Комо vs Интер,Кубок Испании (Copa del Rey),2026-03-03,23:00,📊 xG прогноз,Больше 1.5 (83%)  |  xG 2.1:0.9,0.8263,0.0,0.8263,0.0,0.0,📊 ИНФО,0.0,2026-03-03T22:37:19
Данди Юнайтед vs Сент-Мирен,Шотл. Премьершип,2026-03-03,22:45,📊 xG прогноз,Больше 1.5 (83%)  |  xG 2.1:1.0,0.8342,0.0,0.8342,0.0,0.0,📊 ИНФО,0.0,2026-03-03T22:39:37
Ипсвич vs Халл,Чемпионшип (Англия Д2),2026-03-03,22:45,📊 xG прогноз,Больше 1.5 (83%)  |  xG 2.1:1.0,0.8342,0.0,0.8342,0.0,0.0,📊 ИНФО,0.0,2026-03-03T22:41:55
Интер vs Servette FC,Суперлига Швейцарии,2026-03-03,22:30,📊 xG прогноз,Больше 1.5 (83%)  |  xG 2.1:1.0,0.8343,0.0,0.8343,0.0,0.0,📊 ИНФО,0.0,2026-03-03T22:43:32
Борнмут vs Брентфорд,Премьер-лига (Англия),2026-03-03,22:30,📊 xG прогноз,Больше 2.5 (63%)  |  xG 2.1:1.1,0.6271,0.0,0.6271,0.0,0.0,📊 ИНФО,0.0,2026-03-03T23:06:22
Эвертон vs Бёрнли,Премьер-лига (Англия),2026-03-03,22:30,📊 xG прогноз,Больше 1.5 (83%)  |  xG 2.1:1.0,0.8259,0.0,0.8259,0.0,0.0,📊 ИНФО,0.0,2026-03-03T23:08:40
Эвертон vs Бёрнли,Премьер-лига (Англия),2026-03-03,22:30,Двойной шанс,1X (хозяева или ничья),0.8035,1.3,0.7692,0.0881,27.82,✅ СРЕДНЯЯ,61.4,2026-03-03T23:50:53
Эвертон vs Бёрнли,Премьер-лига (Англия),2026-03-03,22:30,Фора,Хозяева +1,0.6381,3.83,0.2611,0.3953,50.0,✅ СРЕДНЯЯ,61.0,2026-03-03T23:50:53
Эвертон vs Бёрнли,Премьер-лига (Англия),2026-03-03,22:30,Исход,Победа хозяев (1),0.5722,1.98,0.5051,0.105,25.45,📌 НИЗКАЯ,44.3,2026-03-03T23:50:53
Эвертон vs Бёрнли,Премьер-лига (Англия),2026-03-03,22:30,Тотал,Больше 2.5,0.5759,1.72,0.5814,0.0382,0.0,📌 НИЗКАЯ,24.5,2026-03-03T23:50:53
Борнмут vs Брентфорд,Премьер-лига (Англия),2026-03-03,22:30,Двойной шанс,1X (хозяева или ничья),0.815,1.3,0.7692,0.0996,37.17,✅ СРЕДНЯЯ,64.9,2026-03-03T23:53:12
Борнмут vs Брентфорд,Премьер-лига (Англия),2026-03-03,22:30,Фора,Хозяева +1,0.6496,3.83,0.2611,0.4068,50.0,✅ СРЕДНЯЯ,62.0,2026-03-03T23:53:12
Борнмут vs Брентфорд,Премьер-лига (Англия),2026-03-03,22:30,Исход,Победа хозяев (1),0.5973,1.98,0.5051,0.13,34.95,✅ СРЕДНЯЯ,57.8,2026-03-03T23:53:12
Борнмут vs Брентфорд,Премьер-лига (Англия),2026-03-03,22:30,Тотал 1Т,Больше 0.5,0.7563,1.29,0.7752,0.0354,0.0,📌 НИЗКАЯ,37.6,2026-03-03T23:53:12
Борнмут vs Брентфорд,Премьер-лига (Англия),2026-03-03,22:30,Тотал,Больше 2.5,0.6062,1.72,0.5814,0.0685,11.1,📌 НИЗКАЯ,36.0,2026-03-03T23:53:12
Лидс vs Сандерленд,Премьер-лига (Англия),2026-03-03,22:30,DNB,Хозяева (DNB),0.7176,1.5,0.6667,0.0976,28.66,✅ СРЕДНЯЯ,61.7,2026-03-03T23:55:30
Лидс vs Сандерленд,Премьер-лига (Англия),2026-03-03,22:30,Фора,Хозяева +1,0.6244,3.83,0.2611,0.3816,50.0,✅ СРЕДНЯЯ,60.0,2026-03-03T23:55:30
Лидс vs Сандерленд,Премьер-лига (Англия),2026-03-03,22:30,Двойной шанс,1X (хозяева или ничья),0.7898,1.3,0.7692,0.0744,16.68,✅ СРЕДНЯЯ,57.3,2026-03-03T23:55:30
Борнмут vs Брентфорд,Премьер-лига (Англия),2026-03-03,22:30,Двойной шанс,1X (хозяева или ничья),0.7971,1.4,0.7143,0.1328,50.0,🔥 ВЫСОКАЯ,77.0,2026-03-04T00:21:26
Борнмут vs Брентфорд,Премьер-лига (Англия),2026-03-03,22:30,Фора,Хозяева +1,0.6444,4.08,0.2451,0.4164,50.0,✅ СРЕДНЯЯ,61.6,2026-03-04T00:21:26
Борнмут vs Брентфорд,Премьер-лига (Англия),2026-03-03,22:30,Исход,Победа хозяев (1),0.5899,2.15,0.4651,0.1548,43.74,✅ СРЕДНЯЯ,57.2,2026-03-04T00:21:26
Лидс vs Сандерленд,Премьер-лига (Англия),2026-03-03,22:30,Фора,Хозяева +1,0.6208,4.0,0.25,0.3883,50.0,✅ СРЕДНЯЯ,59.7,2026-03-04T00:23:45
Лидс vs Сандерленд,Премьер-лига (Англия),2026-03-03,22:30,Двойной шанс,1X (хозяева или ничья),0.7937,1.28,0.7812,0.0671,10.64,📌 НИЗКАЯ,47.1,2026-03-04T00:23:45
Лидс vs Сандерленд,Премьер-лига (Англия),2026-03-03,22:30,Исход,Победа хозяев (1),0.5356,1.99,0.5025,0.0657,12.48,📌 НИЗКАЯ,34.6,2026-03-04T00:23:45
Эвертон vs Бёрнли,Премьер-лига (Англия),2026-03-03,22:30,Двойной шанс,1X (хозяева или ничья),0.8016,1.31,0.7634,0.0916,30.27,✅ СРЕДНЯЯ,62.5,2026-03-04T00:26:03
Эвертон vs Бёрнли,Премьер-лига (Англия),2026-03-03,22:30,Фора,Хозяева +1,0.639,3.79,0.2639,0.3936,50.0,✅ СРЕДНЯЯ,61.1,2026-03-04T00:26:03
Эвертон vs Бёрнли,Премьер-лига (Англия),2026-03-03,22:30,Исход,Победа хозяев (1),0.5728,1.99,0.5025,0.103,26.5,📌 НИЗКАЯ,43.7,2026-03-04T00:26:03
Вулверхэмптон vs Ливерпуль,Премьер-лига (Англия),2026-03-03,23:15,Двойной шанс,1X (хозяева или ничья),0.7727,1.36,0.7353,0.0889,26.52,✅ СРЕДНЯЯ,61.7,2026-03-04T00:28:21
Вулверхэмптон vs Ливерпуль,Премьер-лига (Англия),2026-03-03,23:15,Фора,Хозяева +1,0.6088,4.32,0.2315,0.3935,50.0,✅ СРЕДНЯЯ,58.7,2026-03-04T00:28:21
Вулверхэмптон vs Ливерпуль,Премьер-лига (Англия),2026-03-03,23:15,Исход,Победа хозяев (1),0.5361,2.14,0.4673,0.0996,24.22,📌 НИЗКАЯ,39.8,2026-03-04T00:28:21
Вулверхэмптон vs Ливерпуль,Премьер-лига (Англия),2026-03-03,23:15,Тотал,Больше 2.5,0.5674,1.78,0.5618,0.0433,2.38,📌 НИЗКАЯ,25.4,2026-03-04T00:28:21
Фулхэм vs Вест Хэм,Премьер-лига (Англия),2026-03-04,22:30,Двойной шанс,1X (хозяева или ничья),0.7453,1.47,0.6803,0.1126,38.11,✅ СРЕДНЯЯ,68.4,2026-03-04T00:31:35
Фулхэм vs Вест Хэм,Премьер-лига (Англия),2026-03-04,22:30,Фора,Хозяева +1,0.6001,4.27,0.2342,0.3823,50.0,✅ СРЕДНЯЯ,58.0,2026-03-04T00:31:35
Фулхэм vs Вест Хэм,Премьер-лига (Англия),2026-03-04,22:30,Исход,Победа хозяев (1),0.5293,2.26,0.4425,0.1151,29.19,📌 НИЗКАЯ,43.9,2026-03-04T00:31:35
Ман Сити vs Ноттингем,Премьер-лига (Англия),2026-03-04,22:30,Двойной шанс,1X (хозяева или ничья),0.7748,1.4,0.7143,0.1105,39.71,✅ СРЕДНЯЯ,68.2,2026-03-04T00:33:54
Ман Сити vs Ноттингем,Премьер-лига (Англия),2026-03-04,22:30,Фора,Хозяева +1,0.6193,4.23,0.2364,0.3994,50.0,✅ СРЕДНЯЯ,59.5,2026-03-04T00:33:54
Ман Сити vs Ноттингем,Премьер-лига (Англия),2026-03-04,22:30,Исход,Победа хозяев (1),0.5568,2.18,0.4587,0.128,33.99,📌 НИЗКАЯ,46.5,2026-03-04T00:33:54
Ман Сити vs Ноттингем,Премьер-лига (Англия),2026-03-04,22:30,Тотал,Больше 2.5,0.6318,1.56,0.641,0.0339,0.0,📌 НИЗКАЯ,27.7,2026-03-04T00:33:54
Брайтон vs Арсенал,Премьер-лига (Англия),2026-03-04,22:30,Фора,Хозяева +1,0.6247,3.56,0.2809,0.3635,50.0,✅ СРЕДНЯЯ,60.0,2026-03-04T00:36:12
Брайтон vs Арсенал,Премьер-лига (Англия),2026-03-04,22:30,Двойной шанс,1X (хозяева или ничья),0.7857,1.29,0.7752,0.0647,8.72,📌 НИЗКАЯ,46.4,2026-03-04T00:36:12
Брайтон vs Арсенал,Премьер-лига (Англия),2026-03-04,22:30,Тотал 1Т,Больше 0.5,0.7639,1.27,0.7874,0.0316,0.0,📌 НИЗКАЯ,36.5,2026-03-04T00:36:12
Брайтон vs Арсенал,Премьер-лига (Англия),2026-03-04,22:30,Тотал,Больше 2.5,0.6273,1.63,0.6135,0.0551,6.69,📌 НИЗКАЯ,33.7,2026-03-04T00:36:12
Брайтон vs Арсенал,Премьер-лига (Англия),2026-03-04,22:30,Исход,Победа хозяев (1),0.5588,1.92,0.5208,0.0719,14.84,📌 НИЗКАЯ,33.3,2026-03-04T00:36:12
Астон Вилла vs Челси,Премьер-лига (Англия),2026-03-04,22:30,Двойной шанс,1X (хозяева или ничья),0.7523,1.4,0.7143,0.088,24.95,✅ СРЕДНЯЯ,61.4,2026-03-04T00:38:30
Астон Вилла vs Челси,Премьер-лига (Англия),2026-03-04,22:30,Фора,Хозяева +1,0.5968,4.23,0.2364,0.3769,50.0,✅ СРЕДНЯЯ,57.7,2026-03-04T00:38:30
Астон Вилла vs Челси,Премьер-лига (Англия),2026-03-04,22:30,Исход,Победа хозяев (1),0.5156,2.18,0.4587,0.0867,19.69,📌 НИЗКАЯ,34.3,2026-03-04T00:38:30
Ньюкасл vs Ман Юнайтед,Премьер-лига (Англия),2026-03-04,23:15,DNB,Хозяева (DNB),0.6687,1.64,0.6098,0.1016,28.31,✅ СРЕДНЯЯ,59.0,2026-03-04T00:40:49
Ньюкасл vs Ман Юнайтед,Премьер-лига (Англия),2026-03-04,23:15,Двойной шанс,1X (хозяева или ничья),0.7543,1.37,0.7299,0.0755,16.95,✅ СРЕДНЯЯ,57.6,2026-03-04T00:40:49
Ньюкасл vs Ман Юнайтед,Премьер-лига (Англия),2026-03-04,23:15,Фора,Хозяева +1,0.5889,4.51,0.2217,0.3827,50.0,✅ СРЕДНЯЯ,57.1,2026-03-04T00:40:49
Райо Вальекано vs Реал Овьедо,Ла Лига (Испания),2026-03-04,21:00,Фора,Хозяева +1,0.681,3.14,0.3185,0.3848,50.0,✅ СРЕДНЯЯ,64.5,2026-03-04T00:43:08
Райо Вальекано vs Реал Овьедо,Ла Лига (Испания),2026-03-04,21:00,Двойной шанс,1X (хозяева или ничья),0.8377,1.25,0.8,0.0937,35.37,✅ СРЕДНЯЯ,63.1,2026-03-04T00:43:08
Райо Вальекано vs Реал Овьедо,Ла Лига (Испания),2026-03-04,21:00,Исход,Победа хозяев (1),0.6377,1.79,0.5587,0.1146,33.57,✅ СРЕДНЯЯ,60.4,2026-03-04T00:43:08
Райо Вальекано vs Реал Овьедо,Ла Лига (Испания),2026-03-04,21:00,Двойной шанс,12 (не ничья),0.8022,1.21,0.8264,0.0336,0.0,📌 НИЗКАЯ,37.1,2026-03-04T00:43:08
Райо Вальекано vs Реал Овьедо,Ла Лига (Испания),2026-03-04,21:00,Тотал 1Т,Больше 0.5,0.7813,1.24,0.8065,0.0313,0.0,📌 НИЗКАЯ,36.4,2026-03-04T00:43:08
Райо Вальекано vs Реал Овьедо,Ла Лига (Испания),2026-03-04,21:00,Тотал,Больше 2.5,0.6603,1.54,0.6494,0.0532,5.86,📌 НИЗКАЯ,35.8,2026-03-04T00:43:08
Эвертон vs Бёрнли,Премьер-лига (Англия),2026-03-03,22:30,Двойной шанс,1X (хозяева или ничья),0.8016,1.31,0.7634,0.0916,30.27,✅ СРЕДНЯЯ,62.5,2026-03-04T12:56:34
Эвертон vs Бёрнли,Премьер-лига (Англия),2026-03-03,22:30,Фора,Хозяева +1,0.639,3.79,0.2639,0.3936,50.0,✅ СРЕДНЯЯ,61.1,2026-03-04T12:56:34
Эвертон vs Бёрнли,Премьер-лига (Англия),2026-03-03,22:30,Исход,Победа хозяев (1),0.5728,1.99,0.5025,0.103,26.5,📌 НИЗКАЯ,43.7,2026-03-04T12:56:34
Астон Вилла vs Челси,Премьер-лига (Англия),2026-03-04,22:30,Двойной шанс,1X (хозяева или ничья),0.7523,1.4,0.7143,0.088,24.95,✅ СРЕДНЯЯ,61.4,2026-03-04T13:14:04
Астон Вилла vs Челси,Премьер-лига (Англия),2026-03-04,22:30,Фора,Хозяева +1,0.5968,4.23,0.2364,0.3769,50.0,✅ СРЕДНЯЯ,57.7,2026-03-04T13:14:04
Астон Вилла vs Челси,Премьер-лига (Англия),2026-03-04,22:30,Исход,Победа хозяев (1),0.5156,2.18,0.4587,0.0867,19.69,📌 НИЗКАЯ,34.3,2026-03-04T13:14:04
Фулхэм vs Вест Хэм,Премьер-лига (Англия),2026-03-04,22:30,Двойной шанс,1X (хозяева или ничья),0.7453,1.47,0.6803,0.1126,38.11,✅ СРЕДНЯЯ,68.4,2026-03-04T13:16:22
Фулхэм vs Вест Хэм,Премьер-лига (Англия),2026-03-04,22:30,Фора,Хозяева +1,0.6001,4.27,0.2342,0.3823,50.0,✅ СРЕДНЯЯ,58.0,2026-03-04T13:16:22
Фулхэм vs Вест Хэм,Премьер-лига (Англия),2026-03-04,22:30,Исход,Победа хозяев (1),0.5293,2.26,0.4425,0.1151,29.19,📌 НИЗКАЯ,43.9,2026-03-04T13:16:22
Брайтон vs Арсенал,Премьер-лига (Англия),2026-03-04,22:30,Фора,Хозяева +1,0.6247,3.56,0.2809,0.3635,50.0,✅ СРЕДНЯЯ,60.0,2026-03-04T13:18:40
Брайтон vs Арсенал,Премьер-лига (Англия),2026-03-04,22:30,Двойной шанс,1X (хозяева или ничья),0.7857,1.29,0.7752,0.0647,8.72,📌 НИЗКАЯ,46.4,2026-03-04T13:18:40
Брайтон vs Арсенал,Премьер-лига (Англия),2026-03-04,22:30,Тотал 1Т,Больше 0.5,0.7639,1.27,0.7874,0.0316,0.0,📌 НИЗКАЯ,36.5,2026-03-04T13:18:40
Брайтон vs Арсенал,Премьер-лига (Англия),2026-03-04,22:30,Тотал,Больше 2.5,0.6273,1.63,0.6135,0.0551,6.69,📌 НИЗКАЯ,33.7,2026-03-04T13:18:40
Брайтон vs Арсенал,Премьер-лига (Англия),2026-03-04,22:30,Исход,Победа хозяев (1),0.5588,1.92,0.5208,0.0719,14.84,📌 НИЗКАЯ,33.3,2026-03-04T13:18:40
Фулхэм vs Вест Хэм,Премьер-лига (Англия),2026-03-04,22:30,Двойной шанс,1X (хозяева или ничья),0.7453,1.47,0.6803,0.1126,38.11,✅ СРЕДНЯЯ,68.4,2026-03-04T13:36:12
Фулхэм vs Вест Хэм,Премьер-лига (Англия),2026-03-04,22:30,Фора,Хозяева +1,0.6001,4.27,0.2342,0.3823,50.0,✅ СРЕДНЯЯ,58.0,2026-03-04T13:36:12
Фулхэм vs Вест Хэм,Премьер-лига (Англия),2026-03-04,22:30,Исход,Победа хозяев (1),0.5293,2.26,0.4425,0.1151,29.19,📌 НИЗКАЯ,43.9,2026-03-04T13:36:12
Ман Сити vs Ноттингем,Премьер-лига (Англия),2026-03-04,22:30,Фора,Хозяева +1,0.7748,1.4,0.7143,0.1105,39.73,✅ СРЕДНЯЯ,68.2,2026-03-04T13:50:09
Ман Сити vs Ноттингем,Премьер-лига (Англия),2026-03-04,22:30,Двойной шанс,1X (хозяева или ничья),0.7748,1.4,0.7143,0.1105,39.71,✅ СРЕДНЯЯ,68.2,2026-03-04T13:50:09
Ман Сити vs Ноттингем,Премьер-лига (Англия),2026-03-04,22:30,Исход,Победа хозяев (1),0.5568,2.18,0.4587,0.128,33.99,📌 НИЗКАЯ,46.5,2026-03-04T13:50:09
Ман Сити vs Ноттингем,Премьер-лига (Англия),2026-03-04,22:30,Фора,Хозяева +2,0.9037,1.1,0.9091,0.0583,0.0,📌 НИЗКАЯ,44.5,2026-03-04T13:50:09
Ман Сити vs Ноттингем,Премьер-лига (Англия),2026-03-04,22:30,Тотал,Больше 2.5,0.6318,1.56,0.641,0.0339,0.0,📌 НИЗКАЯ,27.7,2026-03-04T13:50:09
Фулхэм vs Вест Хэм,Премьер-лига (Англия),2026-03-04,22:30,Двойной шанс,1X (хозяева или ничья),0.7453,1.47,0.6803,0.1126,38.11,✅ СРЕДНЯЯ,68.4,2026-03-04T14:22:43
